entity_id,entity_type,entity_name,registration_id,state,district,village,latitude,longitude,season_year,crop_season,record_created_year,is_historical,landholding_size_ha,farmer_category,irrigation_type,tenure_type,farm_area_ha,sugarcane_variety,sowing_month,harvest_month,yield_tonnes,yield_per_ha,mill_id,cane_supplied_tonnes,recovery_rate_percent,FRP_rate,SAP_rate,payment_due_amount,payment_received_amount,payment_delay_days,residue_type,residue_quantity_tonnes,disposal_method,RMA_id,estimated_CO2e_avoided,estimated_gross_income,estimated_net_income,average_loan_amount_region,repayment_rate_region,subsidy_presence,data_source_name,data_source_type,data_collection_method,data_confidence_level,last_known_publication_year
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,14050000.0,8.67,220.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,15586000.0,8.74,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,11729000.0,9.05,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,8043000.0,8.61,255.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,10854000.0,10.21,275.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,74454000.0,9.54,220.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,64483000.0,10.61,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,82717000.0,10.61,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,111154000.0,10.84,255.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,103270000.0,11.48,275.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,3523000.0,9.2,220.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,2837000.0,9.62,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,3506000.0,9.85,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,4091000.0,10.24,255.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,3653000.0,10.74,275.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,59000.0,8.36,220.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,8000.0,6.63,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,7000.0,7.18,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,7000.0,5.21,255.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,,,275.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,3064000.0,10.51,220.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,2558000.0,10.85,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,1116000.0,10.38,230.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,2483000.0,10.84,255.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,2414000.0,8.67,275.0,,,,,,,,,,,,,,,"Directorate of Sugarcane Development (DAC&FW) Ready Reckoner; Cooperative Sugar (Vol-52, No.8, Apr 2021)",Secondary,Statistical Compilation,High,2021.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,2224000.0,,,,179710000.0,80.81,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,2208000.0,,,,179540000.0,81.31,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,2180000.0,,,,177670000.0,81.5,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,2177000.0,,,,179170000.0,82.3,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,2795000.0,,,,224250000.0,80.24,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_UTTAR_PRADESH,Farm,Sugarcane Farms (State Aggregate Proxy) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,2528000.0,,,,205630000.0,81.35,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,1163000.0,,,,89770000.0,77.2,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,822000.0000000001,,,,69310000.0,84.28,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,1143000.0,,,,101600000.0,88.9,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,1262000.0,,,,116080000.0,92.0,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,1359000.0,,,,123970000.0,91.2,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_MAHARASHTRA,Farm,Sugarcane Farms (State Aggregate Proxy) - Maharashtra,,Maharashtra,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,1400000.0,,,,105990000.0,74.75,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,471000.0,,,,42410000.0,90.0,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,429000.0,,,,38180000.0,89.0,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,443000.0,,,,42090000.0,95.0,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,637000.0,,,,61150000.0,96.0,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,659000.0,,,,59350000.0,90.0,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_KARNATAKA,Farm,Sugarcane Farms (State Aggregate Proxy) - Karnataka,,Karnataka,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,626000.0,,,,53200000.0,85.0,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,166000.0,,,,17140000.0,103.0,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,131000.0,,,,14120000.0,107.62,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,125000.0,,,,12800000.0,102.73,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,148000.0,,,,16170000.000000002,109.24,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,159000.0,,,,17660000.0,111.08,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_TAMIL_NADU,Farm,Sugarcane Farms (State Aggregate Proxy) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,135000.0,,,,14410000.0,107.0,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,155000.0,,,,11330000.0,73.17,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,161000.0,,,,11570000.0,71.89,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,215000.0,,,,15850000.0,73.89,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,223000.0,,,,17460000.0,78.31,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,181000.0,,,,13460000.0,74.34,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_GUJARAT,Farm,Sugarcane Farms (State Aggregate Proxy) - Gujarat,,Gujarat,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,177000.0,,,,13360000.0,75.52,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,226000.0,,,,20120000.0,89.01,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,224000.00000000003,,,,13580000.0,60.65,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,219000.0,,,,10710000.0,48.92,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,211000.0,,,,12030000.0,56.95,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,210000.0,,,,12740000.0,60.63,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_BIHAR,Farm,Sugarcane Farms (State Aggregate Proxy) - Bihar,,Bihar,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,202000.0,,,,11390000.0,56.94,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,109000.0,,,,8510000.0,78.24,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,96000.0,,,,7730000.0,80.27,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,99000.0,,,,8530000.0,86.18,,,,285.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,108000.0,,,,8820000.0,81.92,,,,290.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,108000.0,,,,8860000.0,82.23,,,,305.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_HARYANA,Farm,Sugarcane Farms (State Aggregate Proxy) - Haryana,,Haryana,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,90000.0,,,,7460000.0,82.94,,,,315.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
FARM_STATE_PUNJAB,Farm,Sugarcane Farms (State Aggregate Proxy) - Punjab,,Punjab,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,95000.0,,,,7770000.0,81.82,,,,275.0,,,,,,,,,,,,,,,DAC&FW (E&S) APY: State-wise Area/Production/Yield of Sugarcane (2018-19 to 2023-24),Primary,Statistical Compilation,High,2023.0
